DATE,BOROUGH,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED,RESORGANICSTONS,SCHOOLORGANICTONS,LEAVESORGANICTONS,XMASTREETONS
2001 / 02,Queens,46681.4,7974.1,6110.5,0.0,0.0,0.0,0.0
2001 / 02,Staten Island,11658.1,0.5,1485.8,0.0,0.0,0.0,0.0
2001 / 03,Bronx,33394.3,3058.0,3789.2,0.0,0.0,0.0,0.0
2001 / 03,Brooklyn,66443.6,9284.8,7878.5,0.0,0.0,0.0,0.0
2001 / 03,Manhattan,40811.8,0.4,4805.9,0.0,0.0,0.0,0.0
2001 / 03,Queens,55059.4,9684.9,7453.400000000001,0.0,0.0,0.0,0.0
2001 / 03,Staten Island,13904.8,0.0,1787.4,0.0,0.0,0.0,0.0
2001 / 04,Bronx,34258.8,2701.9,3694.2,0.0,0.0,0.0,0.0
2001 / 04,Brooklyn,68377.7,8258.4,7774.9,0.0,0.0,0.0,0.0
2001 / 04,Manhattan,40180.6,0.0,4143.6,0.0,0.0,0.0,0.0
2001 / 04,Queens,60490.6,8794.6,7589.4,0.0,0.0,0.0,0.0
2001 / 04,Staten Island,17066.0,0.0,1926.8,0.0,0.0,0.0,0.0
2001 / 05,Bronx,37469.1,3085.7,4038.3,0.0,0.0,0.0,0.0
2001 / 05,Brooklyn,73687.8,8534.6,8238.0,0.0,0.0,0.0,0.0
2001 / 05,Manhattan,44063.8,11.5,4524.1,0.0,0.0,0.0,0.0
2001 / 05,Queens,67406.9,9174.6,8191.2,0.0,0.0,0.0,0.0
2001 / 05,Staten Island,18720.6,0.0,2134.3,0.0,0.0,0.0,0.0
2001 / 06,Bronx,36847.6,3052.4,4190.2,0.0,0.0,0.0,0.0
2001 / 06,Brooklyn,73225.3,8910.7,8886.3,0.0,0.0,0.0,0.0
2001 / 06,Manhattan,42605.1,102.7,4725.5,0.0,0.0,0.0,0.0
2001 / 06,Queens,66961.9,9942.6,8767.3,0.0,0.0,0.0,0.0
2001 / 06,Staten Island,17774.8,0.0,2236.8,0.0,0.0,0.0,0.0
2001 / 07,Bronx,35790.6,2537.1,3951.4,0.0,0.0,0.0,0.0
2001 / 07,Brooklyn,70621.3,6247.6,8289.9,0.0,0.0,0.0,0.0
2001 / 07,Manhattan,39815.2,36.900000000000006,4107.5,0.0,0.0,0.0,0.0
2001 / 07,Queens,64866.799999999996,7913.2,8362.8,0.0,0.0,0.0,0.0
2001 / 07,Staten Island,16852.5,0.0,2103.6,0.0,0.0,0.0,0.0
2001 / 08,Bronx,36278.8,2707.8,4174.0,0.0,0.0,0.0,0.0
2001 / 08,Brooklyn,70937.4,6494.2,8737.3,0.0,0.0,0.0,0.0
2001 / 08,Manhattan,40685.9,30.5,4684.2,0.0,0.0,0.0,0.0
2001 / 08,Queens,64562.4,9048.0,8525.5,0.0,0.0,0.0,0.0
2001 / 08,Staten Island,16020.4,0.0,2075.6,0.0,0.0,0.0,0.0
2001 / 09,Bronx,34199.5,2731.3,3687.9,0.0,0.0,0.0,0.0
2001 / 09,Brooklyn,68287.4,6641.9,8036.5,0.0,0.0,0.0,0.0
2001 / 09,Manhattan,39282.5,630.8,4330.6,0.0,0.0,0.0,0.0
2001 / 09,Queens,59812.3,9161.8,7718.8,0.0,0.0,0.0,0.0
2001 / 09,Staten Island,15163.7,0.0,1844.9,0.0,0.0,0.0,0.0
2001 / 10,Bronx,36463.9,2880.1,3868.7,0.0,0.0,0.0,0.0
2001 / 10,Brooklyn,72875.1,7764.0,8295.9,0.0,0.0,0.0,0.0
2001 / 10,Manhattan,43409.3,211.2,4460.5,0.0,0.0,0.0,0.0
2001 / 10,Queens,63048.700000000004,9696.1,8070.5,0.0,0.0,1478.5,0.0
2001 / 10,Staten Island,15914.1,0.0,1956.5,0.0,0.0,660.3,0.0
2001 / 11,Bronx,34748.9,3028.7,3749.9,0.0,0.0,827.3,0.0
2001 / 11,Brooklyn,68764.0,7867.8,7991.5,0.0,0.0,1919.4,0.0
2001 / 11,Manhattan,41823.2,144.5,4727.9,0.0,0.0,0.0,0.0
2001 / 11,Queens,57703.5,10256.4,7832.3,0.0,0.0,7493.2,0.0
2001 / 11,Staten Island,14672.6,0.0,1904.0,0.0,0.0,3132.9,0.0
2001 / 12,Bronx,35614.6,3023.3,3585.5,0.0,0.0,765.5,0.0
2001 / 12,Brooklyn,70176.7,7650.0,7661.4,0.0,0.0,1528.1999999999998,0.0
2001 / 12,Manhattan,42339.2,119.0,4496.4,0.0,0.0,4.3,0.0
2001 / 12,Queens,60068.4,10066.6,7463.900000000001,0.0,0.0,125.39999999999999,0.0
2001 / 12,Staten Island,15600.6,0.0,1765.3000000000002,0.0,0.0,1.0,0.0
2002 / 01,Bronx,34932.0,2960.5,3984.2,0.0,0.0,0.0,180.8
2002 / 01,Brooklyn,67882.9,7210.5,8527.7,0.0,0.0,0.0,397.2
2002 / 01,Manhattan,42127.5,171.3,4792.7,0.0,0.0,0.0,375.3
2002 / 01,Queens,56120.0,9329.9,8320.3,0.0,0.0,0.0,508.1
2002 / 01,Staten Island,13973.900000000001,4.3,2083.4,0.0,0.0,0.0,235.5
2002 / 02,Bronx,30321.3,2394.9,3264.9,0.0,0.0,0.0,0.0
2002 / 02,Brooklyn,58086.7,5890.8,6845.9,0.0,0.0,0.0,0.0
2002 / 02,Manhattan,36357.7,109.5,4121.5,0.0,0.0,0.0,0.0
2002 / 02,Queens,47408.1,7314.8,6582.400000000001,0.0,0.0,0.0,0.0
2002 / 02,Staten Island,11819.4,0.0,1609.8,0.0,0.0,0.0,0.0
2002 / 03,Bronx,33166.0,2753.5,3582.5,0.0,0.0,0.0,0.0
2002 / 03,Brooklyn,67457.4,7001.8,7955.5,0.0,0.0,0.0,0.0
2002 / 03,Manhattan,39763.8,141.4,4576.4,0.0,0.0,0.0,0.0
2002 / 03,Queens,54320.0,8581.4,7396.6,0.0,0.0,0.0,0.0
2002 / 03,Staten Island,14151.4,0.0,1782.1,0.0,0.0,0.0,0.0
2002 / 04,Bronx,36765.7,2776.1,3829.6,0.0,0.0,0.0,0.0
2002 / 04,Brooklyn,71371.9,6605.0,8160.3,0.0,0.0,0.0,0.0
2002 / 04,Manhattan,41805.0,107.0,4214.1,0.0,0.0,0.0,0.0
2002 / 04,Queens,63221.1,8381.0,8018.6,0.0,0.0,0.0,0.0
2002 / 04,Staten Island,17777.8,0.0,1957.1,0.0,0.0,0.0,0.0
2002 / 05,Bronx,38377.0,2980.4,3879.3999999999996,0.0,0.0,0.0,0.0
2002 / 05,Brooklyn,74594.6,6715.5,8239.9,0.0,0.0,0.0,0.0
2002 / 05,Manhattan,43030.8,134.7,4679.3,0.0,0.0,0.0,0.0
2002 / 05,Queens,68544.5,8737.3,8294.3,0.0,0.0,0.0,0.0
2002 / 05,Staten Island,19705.6,0.0,2034.0,0.0,0.0,0.0,0.0
2002 / 06,Bronx,36692.9,2938.6,3906.8,0.0,0.0,0.0,0.0
2002 / 06,Brooklyn,71612.4,6846.2,8448.3,0.0,0.0,0.0,0.0
2002 / 06,Manhattan,41524.8,174.3,4428.5,0.0,0.0,0.0,0.0
2002 / 06,Queens,64926.7,8848.2,8458.9,0.0,0.0,0.0,0.0
2002 / 06,Staten Island,17963.5,0.0,2015.5,0.0,0.0,0.0,0.0
2002 / 07,Bronx,42505.5,2360.4,0.0,0.0,0.0,0.0,0.0
2002 / 07,Brooklyn,81258.4,5487.3,0.0,0.0,0.0,0.0,0.0
2002 / 07,Manhattan,45767.2,0.0,0.0,0.0,0.0,0.0,0.0
2002 / 07,Queens,75814.0,7554.0,0.0,0.0,0.0,0.0,0.0
2002 / 07,Staten Island,19603.4,0.0,0.0,0.0,0.0,0.0,0.0
2002 / 08,Bronx,40636.7,2414.9,0.0,0.0,0.0,0.0,0.0
2002 / 08,Brooklyn,78994.7,5637.3,0.0,0.0,0.0,0.0,0.0
2002 / 08,Manhattan,45112.5,0.0,0.0,0.0,0.0,0.0,0.0
2002 / 08,Queens,72208.0,7911.3,0.0,0.0,0.0,0.0,0.0
2002 / 08,Staten Island,18449.9,0.0,0.0,0.0,0.0,0.0,0.0
2002 / 09,Bronx,40047.1,2302.4,0.0,0.0,0.0,0.0,0.0
2002 / 09,Brooklyn,79432.8,5414.9,0.0,0.0,0.0,0.0,0.0
2002 / 09,Manhattan,45174.2,4.1,0.0,0.0,0.0,0.0,0.0
2002 / 09,Queens,71537.0,7767.2,0.0,0.0,0.0,0.0,0.0
2002 / 09,Staten Island,18941.3,0.0,0.0,0.0,0.0,0.0,0.0
2002 / 10,Bronx,41239.6,2582.3,0.0,0.0,0.0,0.0,0.0
2002 / 10,Brooklyn,81806.6,6438.599999999999,0.0,0.0,0.0,0.0,0.0
2002 / 10,Manhattan,48170.3,1.7,0.0,0.0,0.0,0.0,0.0
2002 / 10,Queens,72607.9,8460.4,0.0,0.0,0.0,0.0,0.0
2002 / 10,Staten Island,19157.2,0.0,0.0,0.0,0.0,0.0,0.0
2002 / 11,Bronx,41221.200000000004,2438.9,0.0,0.0,0.0,0.0,0.0
2002 / 11,Brooklyn,81771.8,6819.1,0.0,0.0,0.0,0.0,0.0
2002 / 11,Manhattan,47219.4,0.0,0.0,0.0,0.0,0.0,0.0
2002 / 11,Queens,75879.7,8041.6,0.0,0.0,0.0,14.8,0.0
2002 / 11,Staten Island,21595.7,0.0,0.0,0.0,0.0,0.0,0.0
2002 / 12,Bronx,40426.4,2497.4,0.0,0.0,0.0,0.0,0.0
2002 / 12,Brooklyn,79367.6,6772.5,0.0,0.0,0.0,0.0,0.0
2002 / 12,Manhattan,47284.5,5.6,0.0,0.0,0.0,0.0,0.0
2002 / 12,Queens,68334.6,8977.1,0.0,0.0,0.0,0.0,0.0
2002 / 12,Staten Island,18127.5,0.0,0.0,0.0,0.0,0.0,0.0
2003 / 01,Bronx,37909.4,2438.1,0.0,0.0,0.0,0.0,0.0
2003 / 01,Brooklyn,74453.2,5291.6,0.0,0.0,0.0,0.0,2.0
2003 / 01,Manhattan,46334.9,10.6,0.0,0.0,0.0,0.0,181.0
2003 / 01,Queens,64074.6,8391.9,0.0,0.0,0.0,0.0,0.0
2003 / 01,Staten Island,15830.3,0.0,0.0,0.0,0.0,0.0,0.0
2003 / 02,Bronx,32565.5,1618.2,0.0,0.0,0.0,0.0,0.0
2003 / 02,Brooklyn,64007.7,4047.2,0.0,0.0,0.0,0.0,0.0
2003 / 02,Manhattan,40732.4,0.0,0.0,0.0,0.0,0.0,0.0
2003 / 02,Queens,52973.2,5190.7,0.0,0.0,0.0,0.0,0.0
2003 / 02,Staten Island,12734.5,0.0,0.0,0.0,0.0,0.0,0.0
2003 / 03,Bronx,39075.1,2423.7,0.0,0.0,0.0,0.0,0.0
2003 / 03,Brooklyn,77521.0,6462.7,0.0,0.0,0.0,0.0,0.0
2003 / 03,Manhattan,44914.3,2.1,0.0,0.0,0.0,0.0,0.0
2003 / 03,Queens,67021.6,7921.0,0.0,0.0,0.0,0.0,0.0
2003 / 03,Staten Island,18017.0,0.0,0.0,0.0,0.0,0.0,0.0
2003 / 04,Bronx,39682.4,2293.8,0.0,0.0,0.0,0.0,0.0
2003 / 04,Brooklyn,81983.8,6484.7,0.0,0.0,0.0,0.0,0.0
2003 / 04,Manhattan,45998.8,0.2,0.0,0.0,0.0,0.0,0.0
2003 / 04,Queens,71094.6,7778.599999999999,1.0,0.0,0.0,0.0,0.0
2003 / 04,Staten Island,19537.6,0.0,0.0,0.0,0.0,0.0,0.0
2003 / 05,Bronx,42225.9,2402.8,0.0,0.0,0.0,0.0,0.0
2003 / 05,Brooklyn,83782.6,6606.4,0.0,0.0,0.0,0.0,0.0
2003 / 05,Manhattan,47907.1,39.7,0.0,0.0,0.0,0.0,0.0
2003 / 05,Queens,78565.2,7933.7,0.0,0.0,0.0,0.0,0.0
2003 / 05,Staten Island,22322.8,0.0,0.0,0.0,0.0,0.0,0.0
2003 / 06,Bronx,42341.299999999996,2553.4,0.0,0.0,0.0,0.0,0.0
2003 / 06,Brooklyn,85159.2,6924.9,0.0,0.0,0.0,0.0,0.0
2003 / 06,Manhattan,46220.8,7.0,0.0,0.0,0.0,0.0,0.0
2003 / 06,Queens,78628.5,8562.7,0.0,0.0,0.0,0.0,0.0
2003 / 06,Staten Island,22242.4,0.0,0.0,0.0,0.0,0.0,0.0
2003 / 07,Bronx,42613.9,2201.4,0.0,0.0,0.0,0.0,0.0
2003 / 07,Brooklyn,83782.0,5907.9,0.0,0.0,0.0,0.0,0.0
2003 / 07,Manhattan,44949.6,0.0,0.0,0.0,0.0,0.0,0.0
2003 / 07,Queens,79564.6,7598.5,0.0,0.0,0.0,0.0,0.0
2003 / 07,Staten Island,21525.6,0.0,0.0,0.0,0.0,0.0,0.0
2003 / 08,Bronx,40916.8,2211.0,0.0,0.0,0.0,0.0,0.0
2003 / 08,Brooklyn,81428.1,5916.5,0.0,0.0,0.0,0.0,0.0
2003 / 08,Manhattan,45257.0,1.9,0.0,0.0,0.0,0.0,0.0
2003 / 08,Queens,74422.0,7815.4,0.0,0.0,0.0,0.0,0.0
2003 / 08,Staten Island,19971.4,0.0,0.0,0.0,0.0,0.0,0.0
2003 / 09,Bronx,41904.6,2494.8,0.0,0.0,0.0,0.0,0.0
2003 / 09,Brooklyn,84787.1,6860.1,0.0,0.0,0.0,1.5,0.0
2003 / 09,Manhattan,47564.6,4.0,0.0,0.0,0.0,0.0,0.0
2003 / 09,Queens,74354.5,8710.2,0.0,0.0,0.0,0.0,0.0
2003 / 09,Staten Island,20785.800000000003,0.0,0.0,0.0,0.0,0.0,0.0
2003 / 10,Bronx,39855.4,2454.0,0.0,0.0,0.0,0.0,0.0
2003 / 10,Brooklyn,81832.7,6908.0,0.0,0.0,0.0,0.0,0.0
2003 / 10,Manhattan,46502.4,1.3,0.0,0.0,0.0,0.0,0.0
2003 / 10,Queens,72509.6,8601.7,0.0,0.0,0.0,0.0,0.0
2003 / 10,Staten Island,19851.7,0.0,0.0,0.0,0.0,0.0,0.0
2003 / 11,Bronx,38410.799999999996,2332.3,0.0,0.0,0.0,0.0,0.0
2003 / 11,Brooklyn,78823.9,4137.1,0.0,0.0,0.0,0.0,0.0
2003 / 11,Manhattan,44529.7,0.0,0.0,0.0,0.0,0.0,0.0
2003 / 11,Queens,72286.4,8151.9,0.0,0.0,0.0,11.2,0.0
2003 / 11,Staten Island,20849.6,0.0,0.0,0.0,0.0,0.0,0.0
2003 / 12,Bronx,40968.6,2517.3,0.0,0.0,0.0,0.0,0.0
2003 / 12,Brooklyn,81594.2,4384.1,0.0,0.0,0.0,0.0,0.0
2003 / 12,Manhattan,48713.6,0.0,0.0,0.0,0.0,0.0,0.0
2003 / 12,Queens,69565.5,9072.699999999999,0.0,0.0,0.0,0.0,0.0
2003 / 12,Staten Island,18530.3,0.0,0.0,0.0,0.0,0.0,0.0
2004 / 01,Bronx,35321.3,2129.8,0.0,0.0,0.0,0.0,95.6
2004 / 01,Brooklyn,70182.0,3574.6,0.0,0.0,0.0,0.0,147.7
2004 / 01,Manhattan,45051.8,9.6,0.0,0.0,0.0,0.0,293.59999999999997
2004 / 01,Queens,57841.4,7432.0,0.2,0.0,0.0,0.0,260.5
2004 / 01,Staten Island,14866.4,0.0,0.0,0.0,0.0,0.0,148.0
2004 / 02,Bronx,34063.5,2262.3,0.0,0.0,0.0,0.0,0.0
2004 / 02,Brooklyn,67027.0,5138.8,0.0,0.0,0.0,0.0,0.0
2004 / 02,Manhattan,40627.5,0.0,0.0,0.0,0.0,0.0,0.0
2004 / 02,Queens,56657.0,7583.9,0.0,0.0,0.0,0.0,0.0
2004 / 02,Staten Island,14018.6,0.0,0.0,0.0,0.0,0.0,0.0
2004 / 03,Bronx,39466.7,2381.6,0.0,0.0,0.0,0.0,0.0
2004 / 03,Brooklyn,79595.6,4409.6,10.0,0.0,0.0,0.0,0.0
2004 / 03,Manhattan,46747.0,0.0,0.0,0.0,0.0,0.0,0.0
2004 / 03,Queens,66714.9,8088.3,1.2,0.0,0.0,0.0,0.0
2004 / 03,Staten Island,17966.9,0.0,0.0,0.0,0.0,0.0,0.0
2004 / 04,Bronx,37347.2,2903.0,2808.1,0.0,0.0,0.0,0.0
2004 / 04,Brooklyn,74417.7,7599.7,5629.7,0.0,0.0,0.0,0.0
2004 / 04,Manhattan,42459.4,4548.8,3493.3999999999996,0.0,0.0,0.0,0.0
2004 / 04,Queens,67407.4,10176.4,6061.5,0.0,0.0,0.0,0.0
2004 / 04,Staten Island,19556.0,1907.6,1651.7,0.0,0.0,0.0,0.0
2004 / 05,Bronx,37956.0,2777.7999999999997,2913.4,0.0,0.0,0.0,0.0
2004 / 05,Brooklyn,76118.4,8488.3,5934.5,0.0,0.0,0.0,0.0
2004 / 05,Manhattan,41922.1,7535.5,3654.8999999999996,0.0,0.0,0.0,0.0
2004 / 05,Queens,72108.6,9097.5,6213.9,0.0,0.0,0.0,0.0
2004 / 05,Staten Island,21964.7,3010.8,1662.0,0.0,0.0,0.0,0.0
2004 / 06,Bronx,41559.9,2950.2,3087.8,0.0,0.0,0.0,0.0
2004 / 06,Brooklyn,83934.6,8851.1,6598.3,0.0,0.0,0.0,0.0
2004 / 06,Manhattan,45316.1,7485.6,3644.0,0.0,0.0,0.0,0.0
2004 / 06,Queens,78109.2,9593.5,6762.3,0.0,0.0,0.0,0.0
2004 / 06,Staten Island,22283.0,3136.8,1842.5,0.0,0.0,0.0,0.0
2004 / 07,Bronx,40014.9,2948.0,3228.0,0.0,0.0,0.0,0.0
2004 / 07,Brooklyn,78227.1,8589.1,6821.6,0.0,0.0,0.0,0.0
2004 / 07,Manhattan,42493.4,7375.200000000001,4055.5,0.0,0.0,0.0,0.0
2004 / 07,Queens,73876.4,9564.7,7024.7,0.0,0.0,0.0,0.0
2004 / 07,Staten Island,19938.8,3250.0,1932.3,0.0,0.0,0.0,0.0
2004 / 08,Bronx,38822.8,2641.1,2991.4,0.0,0.0,0.0,0.0
2004 / 08,Brooklyn,76231.5,8070.0,6244.0,0.0,0.0,0.0,0.0
2004 / 08,Manhattan,41005.4,6382.3,3413.1,0.0,0.0,0.0,0.0
2004 / 08,Queens,72025.3,9290.1,6386.7,0.0,0.0,0.0,0.0
2004 / 08,Staten Island,19048.0,2918.2,1702.8,0.0,0.0,0.0,0.0
2004 / 09,Bronx,38228.4,3038.0,3102.7,0.0,0.0,0.0,0.0
2004 / 09,Brooklyn,78713.4,9119.6,6437.4,0.0,0.0,0.0,0.0
2004 / 09,Manhattan,42798.1,8072.9,3754.5,0.0,0.0,0.0,0.0
2004 / 09,Queens,70558.2,10139.2,6310.8,0.0,0.0,0.0,0.0
2004 / 09,Staten Island,18887.4,3206.4,1755.6,0.0,0.0,0.0,0.0
2004 / 10,Bronx,35751.5,2816.5,2797.7,0.0,0.0,0.0,0.0
2004 / 10,Brooklyn,72455.4,8828.3,6010.7,0.0,0.0,0.0,0.0
2004 / 10,Manhattan,41696.8,8515.0,3891.3,0.0,0.0,0.0,0.0
2004 / 10,Queens,65012.7,9400.1,5870.4,0.0,0.0,0.0,0.0
2004 / 10,Staten Island,17438.0,3173.1,1629.1,0.0,0.0,0.0,0.0
2004 / 11,Bronx,38132.0,2762.4,2594.6,0.0,0.0,852.9000000000001,0.0
2004 / 11,Brooklyn,75204.8,8988.7,5554.7,0.0,0.0,1766.0,0.0
2004 / 11,Manhattan,44368.4,7844.2,3315.8,0.0,0.0,0.0,0.0
2004 / 11,Queens,64060.8,9129.0,5469.7,0.0,0.0,8721.800000000001,0.0
2004 / 11,Staten Island,17007.3,3163.9,1519.7,0.0,0.0,4245.9,0.0
2004 / 12,Bronx,37411.9,3493.9,2964.9,0.0,0.0,499.0,0.0
2004 / 12,Brooklyn,73831.1,10146.0,6244.5,0.0,0.0,956.6,0.0
2004 / 12,Manhattan,43382.9,9086.4,4084.5,0.0,0.0,0.0,0.0
2004 / 12,Queens,63583.4,10687.4,6078.8,0.0,0.0,0.0,0.0
2004 / 12,Staten Island,16983.3,3833.4,1701.8,0.0,0.0,0.0,0.0
2005 / 01,Bronx,34286.3,2608.2,2470.4,0.0,0.0,0.0,102.5
2005 / 01,Brooklyn,64813.8,7625.3,5271.2,0.0,0.0,0.0,318.2
2005 / 01,Manhattan,40923.0,7255.1,3664.3,0.0,0.0,0.0,312.3
2005 / 01,Queens,54397.7,8353.7,5305.8,0.0,0.0,0.0,399.1
2005 / 01,Staten Island,13882.9,2815.9,1444.3,0.0,0.0,0.0,244.1
2005 / 02,Bronx,30997.4,2500.3,2498.2,0.0,0.0,0.0,0.0
2005 / 02,Brooklyn,61740.1,8218.6,5326.5,0.0,0.0,0.0,0.0
2005 / 02,Manhattan,37828.1,6813.2,3579.8,0.0,0.0,0.0,0.0
2005 / 02,Queens,50506.7,8811.7,5258.5,0.0,0.0,0.0,0.0
2005 / 02,Staten Island,12520.400000000001,2774.2,1407.8,0.0,0.0,0.0,0.0
2005 / 03,Bronx,36534.7,2916.2,2804.5,0.0,0.0,0.0,0.0
2005 / 03,Brooklyn,72763.7,9382.2,5907.4,0.0,0.0,0.0,0.0
2005 / 03,Manhattan,43213.7,7694.5,3776.1,0.0,0.0,0.0,0.0
2005 / 03,Queens,60639.3,9486.4,5791.8,0.0,0.0,0.0,0.0
2005 / 03,Staten Island,15872.2,3148.7,1613.0,0.0,0.0,0.0,0.0
2005 / 04,Bronx,37445.0,2827.8,2838.2,0.0,0.0,0.0,0.0
2005 / 04,Brooklyn,74958.3,8759.0,6384.5,0.0,0.0,0.0,0.0
2005 / 04,Manhattan,41760.8,7819.6,3908.8,0.0,0.0,0.0,0.0
2005 / 04,Queens,66688.0,9349.300000000001,6649.7,0.0,0.0,0.0,0.0
2005 / 04,Staten Island,19608.2,3023.6,1730.1,0.0,0.0,0.0,0.0
2005 / 05,Bronx,36844.3,2621.9,2660.8,0.0,0.0,0.0,0.0
2005 / 05,Brooklyn,73719.4,8155.9,5863.9,0.0,0.0,0.0,0.0
2005 / 05,Manhattan,41273.1,6941.2,3510.4,0.0,0.0,0.0,0.0
2005 / 05,Queens,69082.2,8493.800000000001,6000.2,0.0,0.0,0.0,0.0
2005 / 05,Staten Island,20116.4,2876.4,1652.9,0.0,0.0,0.0,0.0
2005 / 06,Bronx,40043.8,3012.7,3125.7,0.0,0.0,0.0,0.0
2005 / 06,Brooklyn,79683.6,8989.5,6740.7,0.0,0.0,0.0,0.0
2005 / 06,Manhattan,44184.0,7832.0,3927.2,0.0,0.0,0.0,0.0
2005 / 06,Queens,73286.2,9528.0,6798.9,0.0,0.0,0.0,0.0
2005 / 06,Staten Island,21356.3,3152.8999999999996,1990.0,0.0,0.0,0.0,0.0
2005 / 07,Bronx,38235.9,2666.6,2934.2,0.0,0.0,0.0,0.0
2005 / 07,Brooklyn,74554.8,7918.2,6487.9,0.0,0.0,0.0,0.0
2005 / 07,Manhattan,40359.1,6765.1,3869.0,0.0,0.0,0.0,0.0
2005 / 07,Queens,70024.4,8568.3,6561.4,0.0,0.0,0.0,0.0
2005 / 07,Staten Island,19408.7,2887.5,1866.3,0.0,0.0,0.0,0.0
2005 / 08,Bronx,39645.1,2728.8,3044.6,0.0,0.0,0.0,0.0
2005 / 08,Brooklyn,75069.3,7714.0,6493.1,0.0,0.0,0.0,0.0
2005 / 08,Manhattan,42408.1,6328.0,3594.1,0.0,0.0,0.0,0.0
2005 / 08,Queens,71364.8,9175.2,6473.9,0.0,0.0,0.0,0.0
2005 / 08,Staten Island,18444.4,2779.3,1825.2,0.0,0.0,0.0,0.0
2005 / 09,Bronx,36581.9,2716.7,2871.5,0.0,0.0,0.0,0.0
2005 / 09,Brooklyn,72778.8,8392.0,6276.0,0.0,0.0,0.0,0.0
2005 / 09,Manhattan,41653.7,7636.4,3857.5,0.0,0.0,0.0,0.0
2005 / 09,Queens,66241.3,9112.6,6095.9,0.0,0.0,0.0,0.0
2005 / 09,Staten Island,17530.5,2971.7000000000003,1764.8000000000002,0.0,0.0,0.0,0.0
2005 / 10,Bronx,37979.0,2917.0,2682.8,0.0,0.0,0.0,0.0
2005 / 10,Brooklyn,75199.6,9032.2,6068.7,0.0,0.0,0.0,0.0
2005 / 10,Manhattan,44064.6,8354.2,3792.7,0.0,0.0,0.0,0.0
2005 / 10,Queens,67976.3,9619.4,5881.3,0.0,0.0,0.0,0.0
2005 / 10,Staten Island,18237.2,3259.3,1683.6999999999998,0.0,0.0,0.0,0.0
2005 / 11,Bronx,37472.3,2709.6,2557.5,0.0,0.0,937.5,0.0
2005 / 11,Brooklyn,73380.2,8710.9,5710.9,0.0,0.0,1974.0,0.0
2005 / 11,Manhattan,43428.7,7301.9,3479.3,0.0,0.0,0.0,0.0
2005 / 11,Queens,65277.8,8838.6,5549.5,0.0,0.0,4310.2,0.0
2005 / 11,Staten Island,17802.0,3120.3,1624.3000000000002,0.0,0.0,2866.3,0.0
2005 / 12,Bronx,36708.1,3384.1,2788.4,0.0,0.0,0.0,0.0
2005 / 12,Brooklyn,72181.6,9898.7,6053.1,0.0,0.0,0.0,0.0
2005 / 12,Manhattan,43014.8,8779.0,4251.5,0.0,0.0,0.0,0.0
2005 / 12,Queens,61433.0,10419.9,6026.1,0.0,0.0,3090.6,0.0
2005 / 12,Staten Island,16335.5,3663.1,1678.9,0.0,0.0,0.0,0.0
2006 / 01,Bronx,35740.7,2852.2,2749.1000000000004,0.0,0.0,0.0,110.6
2006 / 01,Brooklyn,69402.3,8829.9,5994.4,0.0,0.0,0.0,298.1
2006 / 01,Manhattan,42391.2,6880.6,3700.5,0.0,0.0,0.0,327.0
2006 / 01,Queens,59557.1,9126.2,5923.1,0.0,0.0,0.0,356.5
2006 / 01,Staten Island,15703.599999999999,3177.9,1689.6,0.0,0.0,0.0,208.6
2006 / 02,Bronx,30865.0,2224.4,2202.1,0.0,0.0,0.0,0.0
2006 / 02,Brooklyn,59056.5,7047.0,4776.6,0.0,0.0,0.0,0.0
2006 / 02,Manhattan,36955.9,5975.0,3374.6,0.0,0.0,0.0,0.0
2006 / 02,Queens,49180.3,6892.3,4718.0,0.0,0.0,0.0,0.0
2006 / 02,Staten Island,12317.400000000001,2416.9,1376.4,0.0,0.0,0.0,0.0
2006 / 03,Bronx,35296.4,2741.6,2746.8,0.0,0.0,0.0,0.0
2006 / 03,Brooklyn,69067.3,8268.2,5857.4,0.0,0.0,0.0,0.0
2006 / 03,Manhattan,40865.7,7006.2,3979.2,0.0,0.0,0.0,0.0
2006 / 03,Queens,58898.8,8681.3,5704.6,0.0,0.0,0.0,0.0
2006 / 03,Staten Island,15678.6,2885.4,1723.5,0.0,0.0,0.0,0.0
2006 / 04,Bronx,34864.8,2600.5,2565.4,0.0,0.0,0.0,0.0
2006 / 04,Brooklyn,69112.0,7757.3,5688.6,0.0,0.0,0.0,0.0
2006 / 04,Manhattan,39176.8,6440.2,3644.6,0.0,0.0,0.0,0.0
2006 / 04,Queens,62161.8,8643.0,5751.799999999999,0.0,0.0,0.0,0.0
2006 / 04,Staten Island,17979.6,2822.8999999999996,1734.4,0.0,0.0,0.0,0.0
2006 / 05,Bronx,39478.0,2779.3,2669.6,0.0,0.0,0.0,0.0
2006 / 05,Brooklyn,76893.2,8283.7,5809.7,0.0,0.0,0.0,0.0
2006 / 05,Manhattan,43729.9,6773.1,3577.0,0.0,0.0,0.0,0.0
2006 / 05,Queens,72505.4,8665.2,5883.5,0.0,0.0,0.0,0.0
2006 / 05,Staten Island,21347.5,3046.8,1802.9,0.0,0.0,0.0,0.0
2006 / 06,Bronx,39068.5,3155.9,2925.9,0.0,0.0,0.0,0.0
2006 / 06,Brooklyn,76378.7,9030.4,6409.8,0.0,0.0,0.0,0.0
